"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Manolo el Algarrobo","Somaén","el unico que hay","7c","2014-09-11","","","","redpoint","spain","Madrid"
"sport","Azul","Cuenca","rincon de la ermita","7c","2014-09-07","","","","onsight","spain",""
"sport","Gotham","Campo","la ola","7c","2014-08-05","","","","onsight","spain",""
"sport","Uniqueaumonde.com","Céüse","demi lune c8b9e","7c","2014-06-21","","","","onsight","france","Provence"
"sport","Papy boume","Céüse","grande face 74e98","7c","2014-06-15","","","","onsight","france","Provence"
"sport","Paulina","San martin de vald'onsera","","7c","2014-06-12","","","","onsight","spain",""
"sport","Montearagón baby","San martin de vald'onsera","","7c","2014-06-12","","","","flash","spain",""
"sport","Sirtaki","Local","","7c","2014-04-19","","","","onsight","spain","Margalef"
"sport","El mañolódromo","Can dit xic","","7c","2014-04-13","bueeeeeena!","bueeeeeena!","","onsight","spain","Margalef"
"sport","La mata del papa","San Pelegrín","san pelegrin","7c","2014-01-05","","","","onsight","spain",""
"sport","Palestina","Balco de l'Ermita","","7c","2013-12-09","","","","onsight","spain","Margalef"
"sport","pesadilla","Otiñar","cueva","7c","2013-10-30","","","","onsight","spain",""
"sport","Laurent...y'a Quelqu'un","Sikati Cave","sikati cave","7c","2013-10-14","","","","onsight","greece","Kalymnos"
"sport","Gegoune","Galatiani","galatiani main","7c","2013-10-11","de las mejores de la isla","de las mejores de la isla","","onsight","greece","Kalymnos"
"sport","Syrtaki Lessons","Secret Garden","secret garden","7c","2013-10-09","","","","onsight","greece","Kalymnos"
"sport","Ipsofilia","Can Dit Gros","","7c","2013-09-15","#2go","#2go","","redpoint","spain","Margalef"
"sport","Penelope Cruz","Can Dit Gros","","7c","2013-09-08","","","","onsight","spain","Margalef"
"sport","Testaferro","Can Dit Gros","","7c","2013-09-08","a la izq de Amenabar, muy guapa!!","a la izq de Amenabar, muy guapa!!","","onsight","spain","Margalef"
"sport","Oker Dabiltza","Valdegobia","campa de arriba","7c","2013-07-03","","","","onsight","spain","Bilbao"
"sport","Manigum","Escalete","muro del fondo","7c","2013-04-09","","","","onsight","spain",""
"sport","Crosta panic","El pati","","7c","2013-03-25","","","","redpoint","spain","Siurana"
"sport","Roñin","Espadelles","","7c","2013-02-26","","","","onsight","spain","Margalef"
"sport","Barman returns","Espadelles extension","","7c","2012-12-29","","","","onsight","spain","Margalef"
"sport","Mucho tronco, poca madera","El pati","","7c","2012-12-06","","","","onsight","spain","Siurana"
"sport","Rollito McClure","Cova del cavall Extension","","7c","2012-10-28","","","","onsight","spain","Margalef"
"sport","My nature way","San martin de vald'onsera","","7c","2012-10-07","Buenísima","Buenísima","","redpoint","spain",""
"sport","Darte por el culo","San martin de vald'onsera","","7c","2012-10-07","Demasiado junta arriba con My Nature Way, (esta última fue equipada primero)","Demasiado junta arriba con My Nature Way, (esta última fue equipada primero)","","onsight","spain",""
"sport","Talea Marea","Camarasa","kuestelon","7c","2012-09-15","","","","onsight","spain","Barcelona"
"sport","welcome to the paradise","Campo","la ola","7c","2012-09-11","","","","onsight","spain",""
"sport","Malditos Bastardos","Campo","la ola","7c","2012-09-11","La primera vía de Lucas!! muy buena!! Buen trabajo sigue así!!","La primera vía de Lucas!! muy buena!! Buen trabajo sigue así!!","","onsight","spain",""
"sport","Verticualidad","Vadiello","muerto superior","7c","2012-09-02","","","","onsight","spain","Barcelona"
"sport","A Media asta","Rodellar","cueva de los cazadores","7c","2012-06-24","R-1","R-1","","flash","spain",""
"sport","Instinto Animal","Rodellar","lechonilandia","7c","2012-06-24","Buena vía de taquerío","Buena vía de taquerío","","onsight","spain",""
"sport","Tope gama","Rodellar","el vaso","7c","2012-06-21","","","","onsight","spain",""
"sport","Ardillas en la roca","San martin de vald'onsera","san martin","7c","2012-06-02","","","","onsight","spain",""
"sport","el neorural","Unknown Crag","","7c","2012-03-31","#FA                pedazo ruton del Samu, que se la dedicó al autentico neorural de margalef...","#FA pedazo ruton del Samu, que se la dedicó al autentico neorural de margalef...","mega classic","redpoint","spain","Margalef"
"sport","Follame","Espadelles","","7c","2012-01-15","","","","onsight","spain","Margalef"
"sport","Karabine","San Pelegrín","","7c","2012-01-14","buenísima placa","buenísima placa","","onsight","spain",""
"sport","Mevlana","Geyik bayiri","mevlana","7c","2012-01-05","","","","onsight","turkey",""
"sport","Finger prostitution","Geyik bayiri","sarkit","7c","2012-01-04","","","","onsight","turkey",""
"sport","Selamin Aleyküm","Geyik bayiri","magara","7c","2012-01-02","","","","onsight","turkey",""
"sport","Gizmo","Geyik bayiri","anatolia","7c","2011-12-27","","","","onsight","turkey",""
"sport","Corporació antiestetica","Espadelles","","7c","2011-12-17","","","","onsight","spain","Margalef"
"sport","Hipotermia","Chulilla","algarrobo","7c","2011-11-14","","","","onsight","spain",""
"sport","Nibelungalos","Chulilla","algarrobo","7c","2011-11-09","","","","onsight","spain",""
"sport","El Cadufer","Culample4","","7c","2011-09-17","","","","onsight","spain","Margalef"
"sport","Soledad","Somaén","cueva","7c","2011-09-04","buena","buena","","onsight","spain","Madrid"
"sport","Finiquito","Gratal","drako","7c","2011-08-26","La última vía del sector, sus cinco últimas chapas son lo mejor de la escuela con diferencia...","La última vía del sector, sus cinco últimas chapas son lo mejor de la escuela con diferencia...","","flash","spain",""
"sport","Le concombre masqué","Céüse","berlin","7c","2011-08-14","","","","onsight","france","Provence"
"sport","Paradigma","Voralpsee","voralpsee","7c","2011-08-08","","","","onsight","switzerland","Zürich"
"sport","Snow white","Lungern","rechts","7c","2011-08-03","","","","onsight","switzerland","Interlaken"
"sport","L'errance d'une passion","Céüse","berlin","7c","2011-06-28","","","","onsight","france","Provence"
"sport","los piñones","Huesca","","7c","2011-06-14","","","","onsight","spain",""
"sport","Rasca y pica","Cuenca","martin alhaja","7c","2011-04-20","","","","onsight","spain",""
"sport","N.N.","Vadiello","la caverna","7c","2011-04-08","#FA                La nueva de Edu","#FA La nueva de Edu","","onsight","spain","Barcelona"
"sport","La Roja","Fuendetodos","manolodromo","7c","2010-12-24","#FA                Algo productivo en un día patagónico!!! La termine de equipar y la hice, muy buena...","#FA Algo productivo en un día patagónico!!! La termine de equipar y la hice, muy buena...","","redpoint","spain",""
"sport","N.N.","Espadelles","","7c","2010-12-15","Un poco sucia todavía... a la dere de Transilvania","Un poco sucia todavía... a la dere de Transilvania","","onsight","spain","Margalef"
"sport","N.N.","Alquezar","castivian","7c","2010-11-27","El espolón equipado por Nacho, muy buena","El espolón equipado por Nacho, muy buena","","onsight","spain","Barcelona"
"sport","El Anarca de Noe","Alquezar","colegiata","7c","2010-11-27","","","","onsight","spain","Barcelona"
"sport","Leave It To Beavis","Motherlode","","7c","2010-10-28","","","","onsight","united states","Red River Gorge (KY)"
"sport","Mind Meld","Dark side","","7c","2010-10-26","","","","onsight","united states","Red River Gorge (KY)"
"sport","Reticent","Bob Marley","","7c","2010-10-22","","","","onsight","united states","Red River Gorge (KY)"
"sport","Los sobraos","Ca La Marta","","7c","2010-09-12","","","","onsight","spain","Margalef"
"sport","Habana club","Finestra","","7c","2010-09-10","","","","onsight","spain","Margalef"
"sport","Fongicida","Cova Soleiada","","7c","2010-09-08","","","","flash","spain","Margalef"
"sport","Antologica","Finestra","","7c","2010-09-05","","","","onsight","spain","Margalef"
"sport","Festa fotre","Finestra","","7c","2010-09-05","","","","onsight","spain","Margalef"
"sport","Gretell","Vadiello","el muerto","7c","2010-08-16","#2go               No puede ser 8a/a+...","#2go No puede ser 8a/a+...","","redpoint","spain","Barcelona"
"sport","La cobra gay","Vadiello","el muerto","7c","2010-08-10","#2go               Buenísima vía a la izquierda de Bricolage, (con final común) de Beto por supuesto!!","#2go Buenísima vía a la izquierda de Bricolage, (con final común) de Beto por supuesto!!","","redpoint","spain","Barcelona"
"sport","Homicidio involuntario (izq)","Vadiello","el muerto","7c","2010-08-04","Al primer pegue","Al primer pegue","","redpoint","spain","Barcelona"
"sport","La mujer radioactiva","San martin de vald'onsera","","7c","2010-04-10","","","","onsight","spain",""
"sport","Marlen extralujo","San martin de vald'onsera","","7c","2010-04-10","","","","onsight","spain",""
"sport","fuertecillo como un demonio","Cacin","principal","7c","2010-03-28","Con la chirigota al lado!!!!!","Con la chirigota al lado!!!!!","","onsight","spain","Malaga"
"sport","Esperiedre","Cabernet","","7c","2010-01-20","","","","onsight","spain","Margalef"
"sport","N.N.","Laboratori","","7c","2010-01-02","A la derecha de Duna","A la derecha de Duna","","onsight","spain","Margalef"
"sport","Tsunami","Laboratori","","7c","2009-12-07","","","","onsight","spain","Margalef"
"sport","Voladerum","Laboratori","","7c","2009-12-06","","","","onsight","spain","Margalef"
"sport","Collons pelats","Finestra","","7c","2009-10-24","","","","onsight","spain","Margalef"
"sport","Pepe el Gallego","Fuendetodos","manolodromo","7c","2009-10-16","Buena de Marcos","Buena de Marcos","","onsight","spain",""
"sport","Minerva (r3)","Fuendetodos","foz mayor bobeda","7c","2009-10-12","#FA","#FA","","onsight","spain",""
"sport","Las brujas de Ráfales","Rafales","rafales","7c","2009-10-04","#FA                Equipada por mi, guapa.","#FA Equipada por mi, guapa.","","redpoint","spain",""
"sport","Vía Casteran","Bielsa","super devotas","7c","2009-08-26","#2go","#2go","","redpoint","spain",""
"sport","La vía encontrada en el paraíso perdido","Los Meses","dias de lluvia","7c","2009-08-25","","","","onsight","spain",""
"sport","Catapult","Los Meses","dias de lluvia","7c","2009-08-16","","","","onsight","spain",""
"sport","Homicidio Involuntario","Vadiello","muerto superior","7c","2009-08-15","","","","onsight","spain","Barcelona"
"sport","Esperando por ti","rioseco","diamante","7c","2009-08-02","","","","onsight","spain",""
"sport","N.N.","Rodellar","las ventanas del mascun","7c","2009-07-12","#2go","#2go","","redpoint","spain",""
"sport","Sayonara Baby","Rodellar","la surgencia","7c","2009-07-11","","","","onsight","spain",""
"sport","Tú que siempre nos esperas","Rodellar","gran boveda","7c","2009-06-16","#2go","#2go","","redpoint","spain",""
"sport","Polifemo","Odyssey","imia wall","7c","2009-04-22","","","","flash","greece","Kalymnos"
"sport","Sirene","Odyssey","orion wall marci marc cave","7c","2009-04-14","","","","onsight","greece","Kalymnos"
"sport","Tzatziki Vikiki","Spartacus","spartacus","7c","2009-04-11","","","","onsight","greece","Kalymnos"
"sport","Spartacus Maximus","Spartacus","spartacus","7c","2009-04-11","","","","onsight","greece","Kalymnos"
"sport","Adam","Sikati Cave","sikati cave","7c","2009-04-09","Buenisima","Buenisima","","onsight","greece","Kalymnos"
"sport","Super Carpe Diem","Panorama","panorama","7c","2009-04-06","","","","onsight","greece","Kalymnos"
"sport","Mythologie","Iliada","iliada main","7c","2009-04-03","buenisima","buenisima","","flash","greece","Kalymnos"
"sport","Magnetus","Spartacus","spartacus","7c","2009-04-02","","","","flash","greece","Kalymnos"
"sport","Aegialis","Grande Grotta","grande grotta","7c","2009-04-01","Buena pero dura","Buena pero dura","","onsight","greece","Kalymnos"
"sport","Zawinul Syndicate","Grande Grotta","grande grotta","7c","2009-04-01","7c/c+","7c/c+","","onsight","greece","Kalymnos"
"sport","Sudoku","Espadelles","","7c","2008-12-01","","","","onsight","spain","Margalef"
"sport","Stunning the Hog","Left flank","","7c","2008-10-29","","","","onsight","united states","Red River Gorge (KY)"
"sport","The Flux Capacitor","Motherlode","","7c","2008-10-24","","","","onsight","united states","Red River Gorge (KY)"
"sport","8-Ball","Motherlode","","7c","2008-10-20","","","","flash","united states","Red River Gorge (KY)"
"sport","harvest","Motherlode","","7c","2008-10-17","","","","onsight","united states","Red River Gorge (KY)"
"sport","Team Wilson","Motherlode","","7c","2008-10-17","","","","onsight","united states","Red River Gorge (KY)"
"sport","Tuna Town","Motherlode","","7c","2008-10-16","","","","onsight","united states","Red River Gorge (KY)"
"sport","The High Hard One","Motherlode","","7c","2008-10-16","","","","onsight","united states","Red River Gorge (KY)"
"sport","N.N.","Tres Ponts","","7c","2008-09-12","buenisima","buenisima","","onsight","spain","Barcelona"
"sport","N.N.","Tres Ponts","","7c","2008-09-12","","","","onsight","spain","Barcelona"
"sport","El Bicho","Rodellar","la surgencia","7c","2008-07-09","a la izquierda de coco loco","a la izquierda de coco loco","","flash","spain",""
"sport","la bestia parda","Calanda","el fronton","7c","2008-06-19","","","","onsight","unknown",""
"sport","cheperul","Calanda","el fronton","7c","2008-06-19","#FA                2 pegues,buenisima del Maki","#FA 2 pegues,buenisima del Maki","","redpoint","unknown",""
"sport","non stop","rafales","rafales","7c","2008-06-03","#2go               7c/c+","#2go 7c/c+","","redpoint","unknown",""
"sport","Escultura","Finestra","","7c","2008-05-13","","","","onsight","spain","Margalef"
"sport","Chupa sangre","Tenebres","","7c","2008-05-13","vaya pasaje","vaya pasaje","","onsight","spain","Margalef"
"sport","La corva de la felicitat","Tenebres","","7c","2008-05-12","","","","onsight","spain","Margalef"
"sport","Magic festival","Tenebres","margalef","7c","2008-05-12","","","","onsight","spain","Margalef"
"sport","Porno eròtic sexual","Montgrony","cinglera del pla de la freixa","7c","2008-04-06","","","","flash","spain","Barcelona"
"sport","Edat Mitja","Sadernes","intramon","7c","2008-04-05","","","","flash","spain","Barcelona"
"sport","Blocar o morir","Rodellar","bikini","7c","2008-03-22","","","","flash","spain",""
"sport","Blomu","Santa Linya","cova gran","7c","2008-03-19","","","","onsight","spain","Barcelona"
"sport","maria","Beceite","cueva","7c","2008-02-12","en casa del maki","en casa del maki","","onsight","unknown",""
"sport","Canival","Alquezar","cuevas","7c","2008-01-17","7c/c+,FA de boby y segunda mía,marcos haber si le metes...","7c/c+,FA de boby y segunda mía,marcos haber si le metes...","","redpoint","spain","Barcelona"
"sport","Bety la fea","Alquezar","cuevas","7c","2008-01-17","#FA                Buena un poco a bloque","#FA Buena un poco a bloque","","redpoint","spain","Barcelona"
"sport","Mr proper","Alquezar","","7c","2007-10-25","#2go               muy buena","#2go muy buena","","redpoint","spain","Barcelona"
"sport","Don limpio","Alquezar","presa","7c","2007-10-25","#2go               jejeje, ese boby kitando matas","#2go jejeje, ese boby kitando matas","","redpoint","spain","Barcelona"
"sport","El caso del bacalao","Cuenca","sombretivo","7c","2007-09-20","","","","onsight","spain",""
"sport","Dos pegues","Cuenca","sombretivo","7c","2007-09-20","","","","onsight","spain",""
"sport","Boa","Teverga","circo","7c","2007-08-26","joder con la cuestecica","joder con la cuestecica","","onsight","spain",""
