"type","route","crag","sector","grade","date","comment","commentRich","quality","style","country","region"
"sport","Yayo","Rodellar","","8b","2019-08-12","#2go               De las nuevas muy buena de Alex. Sobre 8a+/b.","#2go De las nuevas muy buena de Alex. Sobre 8a+/b.","","redpoint","spain",""
"sport","ultimátum","Rodellar","las ventanas del mascun","8b","2019-08-03","8b/+ para mí aunque me salte algún canto. Rebuena!","8b/+ para mí aunque me salte algún canto. Rebuena!","","onsight","spain",""
"sport","Mas cara que espalda","Cuenca","rincon de la ermita","8b","2019-05-31","Muy buena y menudo apretón!","Muy buena y menudo apretón!","","onsight","spain",""
"sport","ape index positivo","Poloria","cueva","8b","2019-05-15","#2go               De paradita. Último paso a vista...","#2go De paradita. Último paso a vista...","","redpoint","spain",""
"sport","Bushido","Villanueva del Rosario","chillam","8b","2019-04-15","Dos pegues hace más de 3 años","Dos pegues hace más de 3 años","","redpoint","spain",""
"sport","Commando Madrid","Mallorca","","8b","2019-03-06","#2go               Cerca del flash","#2go Cerca del flash","","redpoint","spain",""
"sport","zona bruta","Cuenca","","8b","2019-02-24","Divertida a brincar! Le dan de 8b+ no sé... Casi hago al flash","Divertida a brincar! Le dan de 8b+ no sé... Casi hago al flash","","redpoint","spain",""
"sport","El lugar de la luna","Patones","muro erotico","8b","2019-01-12","1 pegue hace más de un año hoy al 2°p!","1 pegue hace más de un año hoy al 2°p!","","redpoint","spain","Madrid"
"sport","El anaconda","Cogollos","boveda","8b","2019-01-02","Muy buena! Cerrando el día! Para ir a la cadena al 2°.","Muy buena! Cerrando el día! Para ir a la cadena al 2°.","","redpoint","spain","Malaga"
"sport","rollito pasta extension suplemento queso","Cogollos","sismico","8b","2019-01-01","Qué calor! 3 pegues.","Qué calor! 3 pegues.","","redpoint","spain","Malaga"
"sport","blomu","Reguchillo","","8b","2018-12-27","8a+/b buenísimo! Vaya luchada!","8a+/b buenísimo! Vaya luchada!","","onsight","spain",""
"sport","bulon del aburrimiento","Patones","","8b","2018-12-16","#FA                bulon pa la enmienda jaja","#FA bulon pa la enmienda jaja","","redpoint","spain","Madrid"
"sport","El techamen","Somaén","","8b","2018-09-23","Rancias de las que me gustan, increíble Rafa crear esta línea! 8a+ creo que es imposible, para mí 8b duro o 8b/+ con el bloque morfo que si mides menos de 1.70cm es imposible hacer!","Rancias de las que me gustan, increíble Rafa crear esta línea! 8a+ creo que es imposible, para mí 8b duro o 8b/+ con el bloque morfo que si mides menos de 1.70cm es imposible hacer!","","redpoint","spain","Madrid"
"sport","la maquina de las maracas","Patones","","8b","2018-08-26","#FA                combo rara empiezas en choucalas y en la primera cinta haces un paso largo a la regle de la posible.","#FA combo rara empiezas en choucalas y en la primera cinta haces un paso largo a la regle de la posible.","","redpoint","spain","Madrid"
"sport","Poker","Fin del mundo","desplome","8b","2018-08-22","#2go               Que dolor de piel!!","#2go Que dolor de piel!!","","redpoint","spain","Madrid"
"sport","Gladieitor","Rodellar","","8b","2018-07-20","Que buena via! Que buena perdonada.","Que buena via! Que buena perdonada.","","redpoint","spain",""
"sport","Photo-shot","Unknown Crag","","8b","2018-03-27","Casi a retroavista","Casi a retroavista","","redpoint","spain","Margalef"
"sport","Duende","Cuenca","museo de los horrores","8b","2018-02-03","Brutal de buena! Vaya día de cngelacion de dedos... 8a+/b","Brutal de buena! Vaya día de cngelacion de dedos... 8a+/b","","redpoint","spain",""
"sport","El Dorado","Fin del mundo","ermita","8b","2018-01-20","#2go               De las mejores vías que he hecho en el Barranco!","#2go De las mejores vías que he hecho en el Barranco!","","redpoint","spain","Madrid"
"sport","Moloko mix","Cuenca","los hocinos","8b","2017-12-16","De las mejores que he escalado en Cuenca, Me ha encantado! Dos pegues hace 2 años + hoy 1 al retroavista.","De las mejores que he escalado en Cuenca, Me ha encantado! Dos pegues hace 2 años + hoy 1 al retroavista.","","redpoint","spain",""
"sport","Johnny Mamemonic","Cuenca","museo de los horrores","8b","2017-12-16","#2go               Cerquita de hacer a vista... Buenisima!!","#2go Cerquita de hacer a vista... Buenisima!!","","redpoint","spain",""
"sport","Grisou","Rodellar","ventanas","8b","2017-08-17","Otro flash de Octa! Casi no chapo la reunión.","Otro flash de Octa! Casi no chapo la reunión.","","flash","spain",""
"sport","Eclipse cerebral","Rodellar","cueva de los cazadores","8b","2017-08-10","#2go               Apuntito de hacerla a vista! Eso si, al segundo apretón apuntito de caer en mil sitios","#2go Apuntito de hacerla a vista! Eso si, al segundo apretón apuntito de caer en mil sitios","","redpoint","spain",""
"sport","Follet tortuga","Rodellar","el vaso","8b","2017-08-10","#FA                Dios mio pero que apretón!! Con la temperatura de hoy te quedabas pegadisimo. Vía nueva en el vaso muy a bloque. Siguientes repetidored dirán, creo que rondara el 8b o 8a+, por lo que se convierte en mi vía mas dura a vista!!","#FA Dios mio pero que apretón!! Con la temperatura de hoy te quedabas pegadisimo. Vía nueva en el vaso muy a bloque. Siguientes repetidored dirán, creo que rondara el 8b o 8a+, por lo que se convierte en mi vía mas dura a vista!!","","onsight","spain",""
"sport","La hipoteca","La Pedriza","","8b","2017-07-05","#2go               Increíble ruton de Victor! Lo mejor de la raja! Creo que 8b, aunque muy morfo, tiene pasos muy largos.","#2go Increíble ruton de Victor! Lo mejor de la raja! Creo que 8b, aunque muy morfo, tiene pasos muy largos.","","redpoint","spain","Madrid"
"sport","Naciste del coño de una bruja preñada por el palo","Patones","desmond tu tu","8b","2017-07-03","En la mañana. Un dinámico no me salia y tuve que poner un talonorge que se quedaba una de cada tres veces... Viaca aún con la presa pegada que tiene!","En la mañana. Un dinámico no me salia y tuve que poner un talonorge que se quedaba una de cada tres veces... Viaca aún con la presa pegada que tiene!","","redpoint","spain","Madrid"
"sport","sergi o conor","Patones","","8b","2017-06-28","#FA                Una a la izquierda de la del vierjo charlie. Cortita y explosiva como me gustan! De regles muy pequeñas abajo y arriba con dinamicos sobre bidedos cortos. 3 pegues un día y hoy al 3ºp.","#FA Una a la izquierda de la del vierjo charlie. Cortita y explosiva como me gustan! De regles muy pequeñas abajo y arriba con dinamicos sobre bidedos cortos. 3 pegues un día y hoy al 3ºp.","","redpoint","spain","Madrid"
"sport","Cubata chupito 3 euros","Unknown Crag","","8b","2017-04-30","Luchadon y haciendo uno de mis coñorges! Creo que 8a+/b.","Luchadon y haciendo uno de mis coñorges! Creo que 8a+/b.","","onsight","spain","Margalef"
"sport","Public enemy","Cuenca","martin alhaja","8b","2017-03-19","8b suavete o 8a+/b. Buenisima vía! El resultado de un pico de motivación, el flasheo perfecto y la compañia perfecta. Doblete con Lucas y ahora le toca a anita!","8b suavete o 8a+/b. Buenisima vía! El resultado de un pico de motivación, el flasheo perfecto y la compañia perfecta. Doblete con Lucas y ahora le toca a anita!","","flash","spain",""
"sport","temascal-celiaco","Patones","","8b","2017-01-07","","","","redpoint","spain","Madrid"
"sport","tetas de Mascal","Patones","","8b","2016-08-28","#FA                sin fuerza como estoy ahora bien hard...","#FA sin fuerza como estoy ahora bien hard...","","redpoint","spain","Madrid"
"sport","Espirit Rebeld","Rodellar","las ventanas del mascun","8b","2016-07-21","8a+/b para mi inclinado a 8b. Se me a dado bastante mal, aunk bueno normal con este calor... 3 pegues.","8a+/b para mi inclinado a 8b. Se me a dado bastante mal, aunk bueno normal con este calor... 3 pegues.","","redpoint","spain",""
"sport","Philipe Cuisinere","Rodellar","las ventanas del mascun","8b","2016-07-16","Para mi 8b pero bien cabron. Me vi cerca del flash pero al final fueron 4 pegues.","Para mi 8b pero bien cabron. Me vi cerca del flash pero al final fueron 4 pegues.","","redpoint","spain",""
"sport","Yo bun bun","Fin del mundo","","8b","2016-05-22","dos días y 6 pegues por melón y no ver una rodilla que la hace mil veces más facil a como lo hacia antes!! Buen apreton!!","dos días y 6 pegues por melón y no ver una rodilla que la hace mil veces más facil a como lo hacia antes!! Buen apreton!!","","redpoint","spain","Madrid"
"sport","la presó dels monstres","Unknown Crag","","8b","2016-05-01","8b/+. 1 día de pegues en semana santa y hoy al segundo. De las mejores lineas que hice, con movimientos explosivos que requiere bien de resis y un buen tendon. No me gusta el aleje de la ultima a la r, si te caes te matas!","8b/+. 1 día de pegues en semana santa y hoy al segundo. De las mejores lineas que hice, con movimientos explosivos que requiere bien de resis y un buen tendon. No me gusta el aleje de la ultima a la r, si te caes te matas!","","redpoint","spain","Margalef"
"sport","Derecho de admisión","Fin del mundo","waterworld","8b","2016-04-23","#2go               que pena ese flash... K buena es! Encantado de hacer esta obra maestra de Padilla! Se me a podido dar bien, pero me a parecido 8b facilito","#2go que pena ese flash... K buena es! Encantado de hacer esta obra maestra de Padilla! Se me a podido dar bien, pero me a parecido 8b facilito","","redpoint","spain","Madrid"
"sport","Panza Arriba","Gandía","","8b","2016-02-13","Muy buena vía!! buen pegue al flash, perdonada al 2º y encadene al 3º. Para mi 8b perfecto. Vamos con ese triplete!!!","Muy buena vía!! buen pegue al flash, perdonada al 2º y encadene al 3º. Para mi 8b perfecto. Vamos con ese triplete!!!","","redpoint","spain","Alicante"
"sport","Ramadan","Unknown Crag","","8b","2015-12-27","6 pegues, 2 días. Encantado de hacerla,me a gustado mucho. Se me a dado un poco mal el crux que es un poco de gesto...","6 pegues, 2 días. Encantado de hacerla,me a gustado mucho. Se me a dado un poco mal el crux que es un poco de gesto...","","redpoint","spain","Siurana"
"sport","surprise","Jaen","otinar","8b","2015-11-01","8a+/b, 5 pegues. Hay que ver que cosas más raras me pasan...","8a+/b, 5 pegues. Hay que ver que cosas más raras me pasan...","","redpoint","spain",""
"sport","Lagunas mentales","Jaen","","8b","2015-10-31","#2go               8a+/b, aunque inclinado hacia el b. Increible linea de chorreras, navegar, disfrutar y chillar al final!! Motivadisimo!!","#2go 8a+/b, aunque inclinado hacia el b. Increible linea de chorreras, navegar, disfrutar y chillar al final!! Motivadisimo!!","","redpoint","spain",""
"sport","Pura vida","La Pedriza","","8b","2015-09-19","El único proyecto que me deje del verano!! sika pero es muy guapa y divertida. Vía que a puesto a prueba mis antebrazos y mi tecnica. podía haber sido al 3º, pero un despiste arriba... Al final al 5ºp. Muy motivado!! A SEGUIR!!","El único proyecto que me deje del verano!! sika pero es muy guapa y divertida. Vía que a puesto a prueba mis antebrazos y mi tecnica. podía haber sido al 3º, pero un despiste arriba... Al final al 5ºp. Muy motivado!! A SEGUIR!!","","redpoint","spain","Madrid"
"sport","Davinchi","Cañón de Uceda","","8b","2015-07-03","4 pegues, con un buen pegue a vista. Me a parecido increible!! a habido que saltarse cintas como un campeón!! Mejor 8a+/b o 8b.","4 pegues, con un buen pegue a vista. Me a parecido increible!! a habido que saltarse cintas como un campeón!! Mejor 8a+/b o 8b.","","redpoint","spain",""
"sport","El poeta","Patones","","8b","2015-06-13","En el día. Dios!! No hay vía mas lesiva. Llevaba mucho sin repetirse... No sabría graduarla, es un bloque de 7c+ aprox y pasar el boulder de la posible asique en torno al 8b.","En el día. Dios!! No hay vía mas lesiva. Llevaba mucho sin repetirse... No sabría graduarla, es un bloque de 7c+ aprox y pasar el boulder de la posible asique en torno al 8b.","","redpoint","spain","Madrid"
"sport","Retrotracción","Fin del mundo","ermita","8b","2015-03-07","3ºpegue (2 dias). Tracciones muy brutas. Menuda luchada más buena. Un sueño hecho realidad!! dos 8b en el día!! Gracias a todos los k estaban abajo animandome, sin vosotros imposiblee!! y con un videaken k ya subiré!!","3ºpegue (2 dias). Tracciones muy brutas. Menuda luchada más buena. Un sueño hecho realidad!! dos 8b en el día!! Gracias a todos los k estaban abajo animandome, sin vosotros imposiblee!! y con un videaken k ya subiré!!","","redpoint","spain","Madrid"
"sport","Las valkirias","Fin del mundo","ermita","8b","2015-03-07","3 pegues (2 dias).Cerca de hacerla al 2º tras caerme saliendo del techo... Tallada pero para mi un RUTONAZO!!","3 pegues (2 dias).Cerca de hacerla al 2º tras caerme saliendo del techo... Tallada pero para mi un RUTONAZO!!","","redpoint","spain","Madrid"
"sport","Bulon de Biela","Patones","viejo charlie","8b","2015-02-24","Un pegue hace mazo para verla que no me canteé, dos pegues la semana pasada y hoy al segundo. Buenisima, de traccionar de monos y bidedos. Mejor 8b.","Un pegue hace mazo para verla que no me canteé, dos pegues la semana pasada y hoy al segundo. Buenisima, de traccionar de monos y bidedos. Mejor 8b.","","redpoint","spain","Madrid"
"sport","Planeta renco y los turistas","Baltzola","","8a+","2020-08-31","r2 que chula!","r2 que chula!","","flash","spain","Bilbao"
"sport","Los indeseables","Baltzola","cueva","8a+","2020-08-31","#2go               Que chula y que pena esa caida tonta...","#2go Que chula y que pena esa caida tonta...","","redpoint","spain","Bilbao"
"sport","Sur la route de Madison R1","Rodellar","","8a+","2020-08-03","Que bonita y qué pena no ver un canto en la r2...","Que bonita y qué pena no ver un canto en la r2...","","onsight","spain",""
"sport","Naufrags","La cova de l'ocell","centelles","8a+","2020-06-11","Pink point. Repeat","Pink point. Repeat","","redpoint","spain",""
"sport","Naufrag","Cova del Ocell","","8a+","2020-06-03","Medio flash medio a vista, pille un par de veces. Muy guapa para mí puede ser 8a+/b","Medio flash medio a vista, pille un par de veces. Muy guapa para mí puede ser 8a+/b","","flash","spain",""
"sport","Rata penjada","Calders","central","8a+","2020-05-24","#2go               Había hecho ben penjat, para mí está más chula y más completa. Al primer pegue.","#2go Había hecho ben penjat, para mí está más chula y más completa. Al primer pegue.","","redpoint","spain",""
"sport","Al-Jazeera","Calders","","8a+","2020-05-20","8a/+","8a/+","","onsight","spain",""
